datetime,username,tweet,tweet_cleaned,tweet_tokens,normalization
2022-04-18 05:00:00+00:00,renandaluvi,"Puan berharap kedepannya agar implemntasi undang"" bisa nyelesain kasus"" kekerasan nih terutama kasus seksual #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/BozlLJSFod",puan berharap kedepannya agar implemntasi undang  bisa nyelesain kasus  kekerasan nih terutama kasus seksual  puan pahlawan uutpks ,"['puan', 'berharap', 'kedepannya', 'agar', 'implemntasi', 'undang', 'bisa', 'nyelesain', 'kasus', 'kekerasan', 'nih', 'terutama', 'kasus', 'seksual', 'puan', 'pahlawan', 'uutpks']","['puan', 'berharap', 'kedepannya', 'agar', 'implemntasi', 'undang', 'bisa', 'menyelesaikan', 'kasus', 'kekerasan', 'ini', 'terutama', 'kasus', 'seksual', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,totebagmerah,"bersyukur ada puan yang perhatian kepada kaum perempuan akan tindakan kekerasan seksual
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/SFhsaAAqsM",bersyukur ada puan yang perhatian kepada kaum perempuan akan tindakan kekerasan seksual  puan pahlawan uutpks ,"['bersyukur', 'ada', 'puan', 'yang', 'perhatian', 'kepada', 'kaum', 'perempuan', 'akan', 'tindakan', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']","['bersyukur', 'ada', 'puan', 'yang', 'perhatian', 'kepada', 'kaum', 'perempuan', 'akan', 'tindakan', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Galangpra8,"Puan  mengusap air matanya di Ruang Rapat Paripurna Saat pengesahan Undang-Undang Tindak Pidana Kekerasan Seksual #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/O6GbY61ZlS",puan  mengusap air matanya di ruang rapat paripurna saat pengesahan undang undang tindak pidana kekerasan seksual  puan pahlawan uutpks ,"['puan', 'mengusap', 'air', 'matanya', 'di', 'ruang', 'rapat', 'paripurna', 'saat', 'pengesahan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']","['puan', 'mengusap', 'air', 'matanya', 'di', 'ruang', 'rapat', 'paripurna', 'saat', 'pengesahan', 'undang', 'undang', 'tindak', 'pidana', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,natalia453640,"Sudah sejak lama Puan memperjuangkan UU TPKS ini. Sekarang kita bersyukur akhirnya perjuangannya membuahkan hasil
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/kN0IBAZ7mR",sudah sejak lama puan memperjuangkan uu tpks ini  sekarang kita bersyukur akhirnya perjuangannya membuahkan hasil  puan pahlawan uutpks ,"['sudah', 'sejak', 'lama', 'puan', 'memperjuangkan', 'uu', 'tpks', 'ini', 'sekarang', 'kita', 'bersyukur', 'akhirnya', 'perjuangannya', 'membuahkan', 'hasil', 'puan', 'pahlawan', 'uutpks']","['sudah', 'sejak', 'lama', 'puan', 'memperjuangkan', 'uu', 'tpks', 'ini', 'sekarang', 'kita', 'bersyukur', 'akhirnya', 'perjuangannya', 'membuahkan', 'hasil', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,rumichang_,"Yuk dukung agar RUU TPKS ini dapat segera di sahkan
Untuk kebaikan kaum perempuan
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/SqOkBrt1aw",yuk dukung agar ruu tpks ini dapat segera di sahkan untuk kebaikan kaum perempuan  puan pahlawan uutpks ,"['yuk', 'dukung', 'agar', 'ruu', 'tpks', 'ini', 'dapat', 'segera', 'di', 'sahkan', 'untuk', 'kebaikan', 'kaum', 'perempuan', 'puan', 'pahlawan', 'uutpks']","['ayo', 'dukung', 'agar', 'ruu', 'tpks', 'ini', 'dapat', 'segera', 'di', 'sahkan', 'untuk', 'kebaikan', 'kaum', 'perempuan', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Nazzyl_,"#PerempuanBisa
Puan Pahlawan UUTPKS membuat terharu karena usahanya membuahkan hasil manis https://t.co/r613MEb9eU", puan pahlawan uutpks membuat terharu karena usahanya membuahkan hasil manis ,"['puan', 'pahlawan', 'uutpks', 'membuat', 'terharu', 'karena', 'usahanya', 'membuahkan', 'hasil', 'manis']","['puan', 'pahlawan', 'uutpks', 'membuat', 'terharu', 'karena', 'usahanya', 'membuahkan', 'hasil', 'manis']"
2022-04-18 05:00:00+00:00,bertha16yo,"Puan menyebut proses pembahasan RUU TPKS merupakan kerja sama antara pemerintah, DPR, dan elemen masyarakat sipil. Ikutan seneng banget. #PerempuanBisa https://t.co/stBZ3xsliR Puan Pahlawan UUTPKS",puan menyebut proses pembahasan ruu tpks merupakan kerja sama antara pemerintah  dpr  dan elemen masyarakat sipil  ikutan seneng banget   puan pahlawan uutpks,"['puan', 'menyebut', 'proses', 'pembahasan', 'ruu', 'tpks', 'merupakan', 'kerja', 'sama', 'antara', 'pemerintah', 'dpr', 'dan', 'elemen', 'masyarakat', 'sipil', 'ikutan', 'seneng', 'banget', 'puan', 'pahlawan', 'uutpks']","['puan', 'menyebut', 'proses', 'pembahasan', 'ruu', 'tpks', 'merupakan', 'kerja', 'sama-sama', 'antara', 'pemerintah', 'dpr', 'dan', 'elemen', 'masyarakat', 'sipil', 'ikutan', 'senang', 'banget', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,LarasHusnah,"RUU ini pada intinya mempermudah korban kekerasan seksual untuk mendapatkan keadilan di mata hukum. Jika disahkan, maka kepolisian tak bisa lagi menolak laporan korban kekerasan seksual.
#PerempuanBisa Puan Pahlawan UUTPKS https://t.co/KIW8G9oY3E",ruu ini pada intinya mempermudah korban kekerasan seksual untuk mendapatkan keadilan di mata hukum  jika disahkan  maka kepolisian tak bisa lagi menolak laporan korban kekerasan seksual   puan pahlawan uutpks ,"['ruu', 'ini', 'pada', 'intinya', 'mempermudah', 'korban', 'kekerasan', 'seksual', 'untuk', 'mendapatkan', 'keadilan', 'di', 'mata', 'hukum', 'jika', 'disahkan', 'maka', 'kepolisian', 'tak', 'bisa', 'lagi', 'menolak', 'laporan', 'korban', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']","['ruu', 'ini', 'pada', 'intinya', 'mempermudah', 'korban', 'kekerasan', 'seksual', 'untuk', 'mendapatkan', 'keadilan', 'di', 'mata', 'hukum', 'jika', 'disahkan', 'maka', 'kepolisian', 'tak', 'bisa', 'lagi', 'menolak', 'laporan', 'korban', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,GalurGun,"Bu Puan emanh selalu di hati

#PerempuanBisa
Puan Pahlawan UUTPKS",bu puan emanh selalu di hati   puan pahlawan uutpks,"['bu', 'puan', 'emanh', 'selalu', 'di', 'hati', 'puan', 'pahlawan', 'uutpks']","['bu', 'puan', 'emanh', 'selalu', 'di', 'hati-hati', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,gringtling,"RUU tersebut meliputi pencegahan, penanganan korban, penindakan, dan rehabilitasi. #PerempuanBisa Puan Pahlawan UUTPKS https://t.co/jbRxYr50Sc",ruu tersebut meliputi pencegahan  penanganan korban  penindakan  dan rehabilitasi   puan pahlawan uutpks ,"['ruu', 'tersebut', 'meliputi', 'pencegahan', 'penanganan', 'korban', 'penindakan', 'dan', 'rehabilitasi', 'puan', 'pahlawan', 'uutpks']","['ruu', 'tersebut', 'meliputi', 'pencegahan', 'penanganan', 'korban', 'penindakan', 'dan', 'rehabilitasi', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Firnandolrin,"yaitu menginstruksikan seluruh komponen partai untuk mengerahkan semua sumberdaya dalam mengegolkan UU TPKS. #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/ffbr8Wbr6x",yaitu menginstruksikan seluruh komponen partai untuk mengerahkan semua sumberdaya dalam mengegolkan uu tpks   puan pahlawan uutpks ,"['yaitu', 'menginstruksikan', 'seluruh', 'komponen', 'partai', 'untuk', 'mengerahkan', 'semua', 'sumberdaya', 'dalam', 'mengegolkan', 'uu', 'tpks', 'puan', 'pahlawan', 'uutpks']","['yaitu', 'menginstruksikan', 'seluruh', 'komponen', 'partai', 'untuk', 'mengerahkan', 'semua', 'sumberdaya', 'dalam', 'mengegolkan', 'uu', 'tpks', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Mangats_2,"Bagaimana mungkin RUU yang bicara tentang kekerasan seksual, tapi tidak berbicara pemerkosaan dan aborsi. 
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/7HSANp6gNM",bagaimana mungkin ruu yang bicara tentang kekerasan seksual  tapi tidak berbicara pemerkosaan dan aborsi    puan pahlawan uutpks ,"['bagaimana', 'mungkin', 'ruu', 'yang', 'bicara', 'tentang', 'kekerasan', 'seksual', 'tapi', 'tidak', 'berbicara', 'pemerkosaan', 'dan', 'aborsi', 'puan', 'pahlawan', 'uutpks']","['bagaimana', 'mungkin', 'ruu', 'yang', 'bicara', 'tentang', 'kekerasan', 'seksual', 'tapi', 'tidak', 'berbicara', 'pemerkosaan', 'dan', 'aborsi', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,ybucinku,"Ketua DPR RI Puan Maharani mengapresiasi kepada seluruh anggota DPR RI yang berkomitmen menyelesaikan RUU TPKS 
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/TVQf2hFax9",ketua dpr ri puan maharani mengapresiasi kepada seluruh anggota dpr ri yang berkomitmen menyelesaikan ruu tpks   puan pahlawan uutpks ,"['ketua', 'dpr', 'ri', 'puan', 'maharani', 'mengapresiasi', 'kepada', 'seluruh', 'anggota', 'dpr', 'ri', 'yang', 'berkomitmen', 'menyelesaikan', 'ruu', 'tpks', 'puan', 'pahlawan', 'uutpks']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'mengapresiasi', 'kepada', 'seluruh', 'anggota', 'dpr', 'ri', 'yang', 'berkomitmen', 'menyelesaikan', 'ruu', 'tpks', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Kiwapoy,Partai Keadilan Sejahtera (PKS) menjadi satu-satunya fraksi yang menolak RUU TPKS dilanjutkan ke pembahasan tingkat II dalam rapat paripurna. #PerempuanBisa Puan Pahlawan UUTPKS #PerempuanBisa Puan Pahlawan UUTPKS  https://t.co/IH8M0pcvKz,partai keadilan sejahtera  pks  menjadi satu satunya fraksi yang menolak ruu tpks dilanjutkan ke pembahasan tingkat ii dalam rapat paripurna   puan pahlawan uutpks  puan pahlawan uutpks  ,"['partai', 'keadilan', 'sejahtera', 'pks', 'menjadi', 'satu', 'satunya', 'fraksi', 'yang', 'menolak', 'ruu', 'tpks', 'dilanjutkan', 'ke', 'pembahasan', 'tingkat', 'ii', 'dalam', 'rapat', 'paripurna', 'puan', 'pahlawan', 'uutpks', 'puan', 'pahlawan', 'uutpks']","['partai', 'keadilan', 'sejahtera', 'pks', 'menjadi', 'satu', 'satunya', 'fraksi', 'yang', 'menolak', 'ruu', 'tpks', 'dilanjutkan', 'ke', 'pembahasan', 'tingkat', 'ii', 'dalam', 'rapat', 'paripurna', 'puan', 'pahlawan', 'uutpks', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Briyan39007852,"Semoga implementasi UU ini dapat menyelesaikan kasus-kasus kekerasan seksual #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/KXAkWyvWJw",semoga implementasi uu ini dapat menyelesaikan kasus kasus kekerasan seksual  puan pahlawan uutpks ,"['semoga', 'implementasi', 'uu', 'ini', 'dapat', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']","['semoga', 'implementasi', 'uu', 'ini', 'dapat', 'menyelesaikan', 'kasus', 'kasus', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,b7fd4wx6u02,"Bahagia bgt deh dengan disahkannya UUTPKS ini
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/cLjt5KAIpH",bahagia bgt deh dengan disahkannya uutpks ini  puan pahlawan uutpks ,"['bahagia', 'bgt', 'deh', 'dengan', 'disahkannya', 'uutpks', 'ini', 'puan', 'pahlawan', 'uutpks']","['bahagia', 'banget', 'deh', 'dengan', 'disahkannya', 'uutpks', 'ini', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,ondinayu,"Puan Maharani sempat menerima aspirasi dari sejumlah aktivis perempuan akarena telah memperjuangkan  RUU TPKS 
#PerempuanBisa
Puan Pahlawan UUTPKS
https://t.co/LtThD1Wtk2",puan maharani sempat menerima aspirasi dari sejumlah aktivis perempuan akarena telah memperjuangkan  ruu tpks   puan pahlawan uutpks ,"['puan', 'maharani', 'sempat', 'menerima', 'aspirasi', 'dari', 'sejumlah', 'aktivis', 'perempuan', 'akarena', 'telah', 'memperjuangkan', 'ruu', 'tpks', 'puan', 'pahlawan', 'uutpks']","['puan', 'maharani', 'sempat', 'menerima', 'aspirasi', 'dari', 'sejumlah', 'aktivis', 'perempuan', 'akarena', 'telah', 'memperjuangkan', 'ruu', 'tpks', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,totebagteal,"demi perempuan puan ikut berkontribusi dalam pengesahan untuk mewujudkan UUTPKS
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/mSbxqVwodF",demi perempuan puan ikut berkontribusi dalam pengesahan untuk mewujudkan uutpks  puan pahlawan uutpks ,"['demi', 'perempuan', 'puan', 'ikut', 'berkontribusi', 'dalam', 'pengesahan', 'untuk', 'mewujudkan', 'uutpks', 'puan', 'pahlawan', 'uutpks']","['demi', 'perempuan', 'puan', 'ikut', 'berkontribusi', 'dalam', 'pengesahan', 'untuk', 'mewujudkan', 'uutpks', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Malaysi46996383,"Gak main main nih guys buk puan sendiri yg mengetok palu meng sahkan RUU TPKS keren banget 😍
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/5cV02KtYxB",gak main main nih guys buk puan sendiri yg mengetok palu meng sahkan ruu tpks keren banget    puan pahlawan uutpks ,"['gak', 'main', 'main', 'nih', 'guys', 'buk', 'puan', 'sendiri', 'yg', 'mengetok', 'palu', 'meng', 'sahkan', 'ruu', 'tpks', 'keren', 'banget', 'puan', 'pahlawan', 'uutpks']","['enggak', 'main', 'main', 'ini', 'teman-teman', 'buk', 'puan', 'sendiri', 'yang', 'mengetok', 'palu', 'meng', 'sahkan', 'ruu', 'tpks', 'keren-keren', 'banget', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Faikanwar4,"Pengesahan RUU TPKS dilakukan dalam Rapat Paripurna di Gedung Nusantara II, Kompleks Parlemen, Senayan, Jakarta

#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/soazQzDkrH",pengesahan ruu tpks dilakukan dalam rapat paripurna di gedung nusantara ii  kompleks parlemen  senayan  jakarta   puan pahlawan uutpks ,"['pengesahan', 'ruu', 'tpks', 'dilakukan', 'dalam', 'rapat', 'paripurna', 'di', 'gedung', 'nusantara', 'ii', 'kompleks', 'parlemen', 'senayan', 'jakarta', 'puan', 'pahlawan', 'uutpks']","['pengesahan', 'ruu', 'tpks', 'dilakukan', 'dalam', 'rapat', 'paripurna', 'di', 'gedung', 'nusantara', 'ii', 'kompleks', 'parlemen', 'senayan', 'jakarta', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,kucingyglucu,"Puan Maharani sangat terharu karna akhirnya RUU TPKS ini disahkan juga 
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/0r5eA4nYEP",puan maharani sangat terharu karna akhirnya ruu tpks ini disahkan juga   puan pahlawan uutpks ,"['puan', 'maharani', 'sangat', 'terharu', 'karna', 'akhirnya', 'ruu', 'tpks', 'ini', 'disahkan', 'juga', 'puan', 'pahlawan', 'uutpks']","['puan', 'maharani', 'sangat', 'terharu', 'karena', 'akhirnya', 'ruu', 'tpks', 'ini', 'disahkan', 'juga', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Sisr1i,"Harus segera sahkan #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/DL1t79l4IW",harus segera sahkan  puan pahlawan uutpks ,"['harus', 'segera', 'sahkan', 'puan', 'pahlawan', 'uutpks']","['harus', 'segera', 'sahkan', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Jamal97384674,"Se.iga berkah ramadhan ini bismillah memperjuangkan hak wanita di seluruh indonesia
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/VghKFzEMH3",se iga berkah ramadhan ini bismillah memperjuangkan hak wanita di seluruh indonesia  puan pahlawan uutpks ,"['se', 'iga', 'berkah', 'ramadhan', 'ini', 'bismillah', 'memperjuangkan', 'hak', 'wanita', 'di', 'seluruh', 'indonesia', 'puan', 'pahlawan', 'uutpks']","['se', 'iga', 'berkah', 'ramadhan', 'ini', 'bismillah', 'memperjuangkan', 'hak', 'wanita', 'di', 'seluruh', 'indonesia', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Sakitggg,"Ketua DPR RI Puan Maharani konsisten untuk terus perjuangkan RUU TPKS sejak dulu maka it pas akhirnya putusan RUU TPKS disahkan Puan sangat terharu 
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/9ZYjJS3jnY",ketua dpr ri puan maharani konsisten untuk terus perjuangkan ruu tpks sejak dulu maka it pas akhirnya putusan ruu tpks disahkan puan sangat terharu   puan pahlawan uutpks ,"['ketua', 'dpr', 'ri', 'puan', 'maharani', 'konsisten', 'untuk', 'terus', 'perjuangkan', 'ruu', 'tpks', 'sejak', 'dulu', 'maka', 'it', 'pas', 'akhirnya', 'putusan', 'ruu', 'tpks', 'disahkan', 'puan', 'sangat', 'terharu', 'puan', 'pahlawan', 'uutpks']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'konsisten', 'untuk', 'terus', 'perjuangkan', 'ruu', 'tpks', 'sejak', 'dulu', 'maka', 'itu', 'pas', 'akhirnya', 'putusan', 'ruu', 'tpks', 'disahkan', 'puan', 'sangat', 'terharu', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Dony60584278,"DPR Sahkan UU TPKS, Puan Dapat Apresiasi dari Elemen Perempuan

#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/x2lvx8PYML",dpr sahkan uu tpks  puan dapat apresiasi dari elemen perempuan   puan pahlawan uutpks ,"['dpr', 'sahkan', 'uu', 'tpks', 'puan', 'dapat', 'apresiasi', 'dari', 'elemen', 'perempuan', 'puan', 'pahlawan', 'uutpks']","['dpr', 'sahkan', 'uu', 'tpks', 'puan', 'dapat', 'apresiasi', 'dari', 'elemen', 'perempuan', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Amhetys1,"Puan sedari dulu tidak berubah sikap untuk perjuangkan perlindungan bagi perempuan. 
#PerempuanBisa
Puan Pahlawan UUTPKS
https://t.co/FC2itQ2zc9",puan sedari dulu tidak berubah sikap untuk perjuangkan perlindungan bagi perempuan    puan pahlawan uutpks ,"['puan', 'sedari', 'dulu', 'tidak', 'berubah', 'sikap', 'untuk', 'perjuangkan', 'perlindungan', 'bagi', 'perempuan', 'puan', 'pahlawan', 'uutpks']","['puan', 'sedari', 'dulu', 'tidak', 'berubah', 'sikap-sikap', 'untuk', 'perjuangkan', 'perlindungan', 'bagi', 'perempuan', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,vionaluciaa,"semoga dpt memeberi keadilan untuk para korban #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/NTDWP3uchc",semoga dpt memeberi keadilan untuk para korban  puan pahlawan uutpks ,"['semoga', 'dpt', 'memeberi', 'keadilan', 'untuk', 'para', 'korban', 'puan', 'pahlawan', 'uutpks']","['semoga', 'dapat', 'memeberi', 'keadilan', 'untuk', 'para', 'korban', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,sakitbrot,"Dengan disahkan UU TPKS ini jadi bukti juga atau hasil dari kerja keras bersama sekaligus komitmen untuk menegaskan bahwa Indonesia tak ada tempat bagi kekerasan seksual 
#PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/TmRmarG9Yf",dengan disahkan uu tpks ini jadi bukti juga atau hasil dari kerja keras bersama sekaligus komitmen untuk menegaskan bahwa indonesia tak ada tempat bagi kekerasan seksual   puan pahlawan uutpks ,"['dengan', 'disahkan', 'uu', 'tpks', 'ini', 'jadi', 'bukti', 'juga', 'atau', 'hasil', 'dari', 'kerja', 'keras', 'bersama', 'sekaligus', 'komitmen', 'untuk', 'menegaskan', 'bahwa', 'indonesia', 'tak', 'ada', 'tempat', 'bagi', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']","['dengan', 'disahkan', 'uu', 'tpks', 'ini', 'jadi', 'bukti', 'juga', 'atau', 'hasil', 'dari', 'kerja', 'keras', 'bersama', 'sekaligus', 'komitmen', 'untuk', 'menegaskan', 'bahwa', 'indonesia', 'tak', 'ada', 'tempat', 'bagi', 'kekerasan', 'seksual', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,poetrieyy,"niat baik akan mendapatkan hasil yang baik, akhirnya RUU TPKS disahkan juga. 
#PerempuanBisa
Puan Pahlawan UUTPKS
https://t.co/UVrK7ZDToj",niat baik akan mendapatkan hasil yang baik  akhirnya ruu tpks disahkan juga    puan pahlawan uutpks ,"['niat', 'baik', 'akan', 'mendapatkan', 'hasil', 'yang', 'baik', 'akhirnya', 'ruu', 'tpks', 'disahkan', 'juga', 'puan', 'pahlawan', 'uutpks']","['niat', 'baik', 'akan', 'mendapatkan', 'hasil', 'yang', 'baik', 'akhirnya', 'ruu', 'tpks', 'disahkan', 'juga', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,usnul21ew,Pada RUU TPKS memasukkan sembilan jenis kekerasan seksual yang bisa dijerat pidana. Ikutan seneng banget. #PerempuanBisa https://t.co/HE0e2MqrzE Puan Pahlawan UUTPKS,pada ruu tpks memasukkan sembilan jenis kekerasan seksual yang bisa dijerat pidana  ikutan seneng banget   puan pahlawan uutpks,"['pada', 'ruu', 'tpks', 'memasukkan', 'sembilan', 'jenis', 'kekerasan', 'seksual', 'yang', 'bisa', 'dijerat', 'pidana', 'ikutan', 'seneng', 'banget', 'puan', 'pahlawan', 'uutpks']","['pada', 'ruu', 'tpks', 'memasukkan', 'sembilan', 'jenis', 'kekerasan', 'seksual', 'yang', 'bisa', 'dijerat', 'pidana', 'ikutan', 'senang', 'banget', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,tesya28we,"Akhirnya aparat penegak hukum memiliki legal standing yang selama ini belum ada terhadap setiap kasus kekerasan seksual. Bangga, terharu banget. #PerempuanBisa https://t.co/5pY9w78bQz Puan Pahlawan UUTPKS",akhirnya aparat penegak hukum memiliki legal standing yang selama ini belum ada terhadap setiap kasus kekerasan seksual  bangga  terharu banget   puan pahlawan uutpks,"['akhirnya', 'aparat', 'penegak', 'hukum', 'memiliki', 'legal', 'standing', 'yang', 'selama', 'ini', 'belum', 'ada', 'terhadap', 'setiap', 'kasus', 'kekerasan', 'seksual', 'bangga', 'terharu', 'banget', 'puan', 'pahlawan', 'uutpks']","['akhirnya', 'aparat', 'penegak', 'hukum', 'memiliki', 'legal', 'standing', 'yang', 'selama', 'ini', 'belum', 'ada', 'terhadap', 'setiap', 'kasus', 'kekerasan', 'seksual', 'bangga', 'terharu', 'banget', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,pepesatiy,"Sosialisasi yang di berikan PDIP surabaya terkait UU TPKS telah menunjukkan kepada masyarakat kalau Puan Maharani punya komitmen jelas #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/Wftwbr7pwt",sosialisasi yang di berikan pdip surabaya terkait uu tpks telah menunjukkan kepada masyarakat kalau puan maharani punya komitmen jelas  puan pahlawan uutpks ,"['sosialisasi', 'yang', 'di', 'berikan', 'pdip', 'surabaya', 'terkait', 'uu', 'tpks', 'telah', 'menunjukkan', 'kepada', 'masyarakat', 'kalau', 'puan', 'maharani', 'punya', 'komitmen', 'jelas', 'puan', 'pahlawan', 'uutpks']","['sosialisasi', 'yang', 'di', 'berikan', 'pdip', 'surabaya', 'terkait', 'uu', 'tpks', 'telah', 'menunjukkan', 'kepada', 'masyarakat', 'kalau', 'puan', 'maharani', 'punya', 'komitmen', 'jelas-jelas', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,xa22ndra,Puan sangat berharap implementasi UU TPKS menjadi payung hukum untuk memberikan keadilan bagi korban kekerasan seksual. Bangga banget asli. #PerempuanBisa https://t.co/9t21xYbVFA Puan Pahlawan UUTPKS,puan sangat berharap implementasi uu tpks menjadi payung hukum untuk memberikan keadilan bagi korban kekerasan seksual  bangga banget asli   puan pahlawan uutpks,"['puan', 'sangat', 'berharap', 'implementasi', 'uu', 'tpks', 'menjadi', 'payung', 'hukum', 'untuk', 'memberikan', 'keadilan', 'bagi', 'korban', 'kekerasan', 'seksual', 'bangga', 'banget', 'asli', 'puan', 'pahlawan', 'uutpks']","['puan', 'sangat', 'berharap', 'implementasi', 'uu', 'tpks', 'menjadi', 'payung', 'hukum', 'untuk', 'memberikan', 'keadilan', 'bagi', 'korban', 'kekerasan', 'seksual', 'bangga', 'banget', 'asli', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,lalalitagyt,"nah gini dong akhirnya disahkan #PerempuanBisa
Puan Pahlawan UUTPKS
https://t.co/SRhT9jQYVH",nah gini dong akhirnya disahkan  puan pahlawan uutpks ,"['nah', 'gini', 'dong', 'akhirnya', 'disahkan', 'puan', 'pahlawan', 'uutpks']","['nah', 'begini', 'dong', 'akhirnya', 'disahkan', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,ca24terina,Akhirnya RUU yang ditunggu2 terutama bagi para perempuan sudah resmi disahkan menjadi UU. Bangga banget asli. #PerempuanBisa https://t.co/CsjpT1kYe3 Puan Pahlawan UUTPKS,akhirnya ruu yang ditunggu  terutama bagi para perempuan sudah resmi disahkan menjadi uu  bangga banget asli   puan pahlawan uutpks,"['akhirnya', 'ruu', 'yang', 'ditunggu', 'terutama', 'bagi', 'para', 'perempuan', 'sudah', 'resmi', 'disahkan', 'menjadi', 'uu', 'bangga', 'banget', 'asli', 'puan', 'pahlawan', 'uutpks']","['akhirnya', 'ruu', 'yang', 'ditunggu', 'terutama', 'bagi', 'para', 'perempuan', 'sudah', 'resmi', 'disahkan', 'menjadi', 'uu', 'bangga', 'banget', 'asli', 'puan', 'pahlawan', 'uutpks']"
2022-04-18 05:00:00+00:00,Huhehuhe10,"Puan berharap RUU TPKS bs disahkan april ini #PerempuanBisa
Puan Pahlawan UUTPKS https://t.co/QI5M37G7Jf",puan berharap ruu tpks bs disahkan april ini  puan pahlawan uutpks ,"['puan', 'berharap', 'ruu', 'tpks', 'bs', 'disahkan', 'april', 'ini', 'puan', 'pahlawan', 'uutpks']","['puan', 'berharap', 'ruu', 'tpks', 'bisa', 'disahkan', 'april', 'ini', 'puan', 'pahlawan', 'uutpks']"
